"year","month","day","date","site","depth","rep","note","sp_code","wet_wt","scientific_name","group","survey","kingdom","phylum","class","order","family","genus","species","major_group","functional_group"
"2000","11","21",2000-11-21,"diablo",10,1,-99999,"art",9.7,"Articulated Corralines","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Corallinales",-99999,-99999,-99999,"red","articulated calcareous"
"2000","11","21",2000-11-21,"diablo",10,1,-99999,"cho",0,"Chondrachanthus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Gigartinaceae","Chondracanthus",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,1,-99999,"clad",0,"Cladophora spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Cladophorales","Cladophoraceae","Cladophora",-99999,"green","filamentous"
"2000","11","21",2000-11-21,"diablo",10,1,-99999,"cod",0,"Codium spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Bryopsidales","Codiaceae","Codium",-99999,"green","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,1,-99999,"colp",0,"Colpomenia spp.","alge","rpc","Plantae","Phaeophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Colpomenia",-99999,"brown","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,1,-99999,"dic",0,"Dictyota spp.","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Dictyota",-99999,"brown","corticated foliose"
"2000","11","21",2000-11-21,"diablo",10,1,-99999,"egr",0,"Egregia menziesii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Egregia","menziesii","brown","leathery macrophyte"
"2000","11","21",2000-11-21,"diablo",10,1,-99999,"eis",718.6,"Eisenia arborea","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Eisenia","arborea","brown","leathery macrophyte"
"2000","11","21",2000-11-21,"diablo",10,1,-99999,"fau",0,"Florideophyceae","algae","rpc","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Rhodymeniaceae",-99999,-99999,"red","red"
"2000","11","21",2000-11-21,"diablo",10,1,-99999,"gel",0,"Gelidium spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,1,-99999,"gn",0,"Gelidium nudifrons","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","nudifrons","red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,1,-99999,"gr",415.4,"Gelidium robustum","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","robustom","red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,1,-99999,"green",0,"Unknown Green","algae","rpc","Plantae","Chlorophyta",-99999,-99999,-99999,-99999,-99999,"green","green"
"2000","11","21",2000-11-21,"diablo",10,1,-99999,"gym",0,"Gymnogongrus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Phyllophoraceae","Gymnogongrus",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,1,-99999,"lam",0,"Laminaria farlowii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","farlowii","brown","leathery macrophyte"
"2000","11","21",2000-11-21,"diablo",10,1,-99999,"laur",0,"Laurencia spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Ceramiales","Rhodomelaceae","Laurencia",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,1,-99999,"ploc",0,"Plocamium spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Plocamiacea","Plocamium",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,1,-99999,"pri",0,"Prionitis lanceolata","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Cryptonemiales","Cryptonemiaceae","Prionitis","lanceolata","red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,1,-99999,"red",0,"Unknown Red","algae","rpc","Plantae","Rhodophyta",-99999,-99999,-99999,-99999,-99999,"red","red"
"2000","11","21",2000-11-21,"diablo",10,1,-99999,"rho",21.1,"Rhodymeniales","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Rhodymeniales",-99999,-99999,-99999,"red","red"
"2000","11","21",2000-11-21,"diablo",10,1,-99999,"stos",0,"Stephanocystis osmundacea","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Fucales","Cystoseiraceae","Cystoseira",-99999,"brown","leathery macrophyte"
"2000","11","21",2000-11-21,"diablo",10,2,-99999,"art",129.3,"Articulated Corralines","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Corallinales",-99999,-99999,-99999,"red","articulated calcareous"
"2000","11","21",2000-11-21,"diablo",10,2,-99999,"cho",0,"Chondrachanthus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Gigartinaceae","Chondracanthus",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,2,-99999,"clad",0,"Cladophora spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Cladophorales","Cladophoraceae","Cladophora",-99999,"green","filamentous"
"2000","11","21",2000-11-21,"diablo",10,2,-99999,"cod",0,"Codium spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Bryopsidales","Codiaceae","Codium",-99999,"green","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,2,-99999,"colp",0,"Colpomenia spp.","alge","rpc","Plantae","Phaeophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Colpomenia",-99999,"brown","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,2,-99999,"dic",0,"Dictyota spp.","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Dictyota",-99999,"brown","corticated foliose"
"2000","11","21",2000-11-21,"diablo",10,2,-99999,"egr",0,"Egregia menziesii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Egregia","menziesii","brown","leathery macrophyte"
"2000","11","21",2000-11-21,"diablo",10,2,-99999,"eis",22.2,"Eisenia arborea","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Eisenia","arborea","brown","leathery macrophyte"
"2000","11","21",2000-11-21,"diablo",10,2,-99999,"fau",0,"Florideophyceae","algae","rpc","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Rhodymeniaceae",-99999,-99999,"red","red"
"2000","11","21",2000-11-21,"diablo",10,2,-99999,"gel",0,"Gelidium spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,2,-99999,"gn",0,"Gelidium nudifrons","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","nudifrons","red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,2,-99999,"gr",36.5,"Gelidium robustum","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","robustom","red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,2,-99999,"green",0,"Unknown Green","algae","rpc","Plantae","Chlorophyta",-99999,-99999,-99999,-99999,-99999,"green","green"
"2000","11","21",2000-11-21,"diablo",10,2,-99999,"gym",0,"Gymnogongrus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Phyllophoraceae","Gymnogongrus",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,2,-99999,"lam",0,"Laminaria farlowii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","farlowii","brown","leathery macrophyte"
"2000","11","21",2000-11-21,"diablo",10,2,-99999,"laur",0,"Laurencia spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Ceramiales","Rhodomelaceae","Laurencia",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,2,-99999,"ploc",0,"Plocamium spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Plocamiacea","Plocamium",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,2,-99999,"pri",0,"Prionitis lanceolata","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Cryptonemiales","Cryptonemiaceae","Prionitis","lanceolata","red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,2,-99999,"red",0,"Unknown Red","algae","rpc","Plantae","Rhodophyta",-99999,-99999,-99999,-99999,-99999,"red","red"
"2000","11","21",2000-11-21,"diablo",10,2,-99999,"rho",2.2,"Rhodymeniales","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Rhodymeniales",-99999,-99999,-99999,"red","red"
"2000","11","21",2000-11-21,"diablo",10,2,-99999,"stos",0,"Stephanocystis osmundacea","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Fucales","Cystoseiraceae","Cystoseira",-99999,"brown","leathery macrophyte"
"2000","11","21",2000-11-21,"diablo",10,3,-99999,"art",13.6,"Articulated Corralines","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Corallinales",-99999,-99999,-99999,"red","articulated calcareous"
"2000","11","21",2000-11-21,"diablo",10,3,-99999,"cho",0,"Chondrachanthus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Gigartinaceae","Chondracanthus",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,3,-99999,"clad",0,"Cladophora spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Cladophorales","Cladophoraceae","Cladophora",-99999,"green","filamentous"
"2000","11","21",2000-11-21,"diablo",10,3,-99999,"cod",0,"Codium spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Bryopsidales","Codiaceae","Codium",-99999,"green","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,3,-99999,"colp",0,"Colpomenia spp.","alge","rpc","Plantae","Phaeophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Colpomenia",-99999,"brown","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,3,-99999,"dic",0,"Dictyota spp.","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Dictyota",-99999,"brown","corticated foliose"
"2000","11","21",2000-11-21,"diablo",10,3,-99999,"egr",0,"Egregia menziesii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Egregia","menziesii","brown","leathery macrophyte"
"2000","11","21",2000-11-21,"diablo",10,3,-99999,"eis",358.3,"Eisenia arborea","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Eisenia","arborea","brown","leathery macrophyte"
"2000","11","21",2000-11-21,"diablo",10,3,-99999,"fau",0,"Florideophyceae","algae","rpc","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Rhodymeniaceae",-99999,-99999,"red","red"
"2000","11","21",2000-11-21,"diablo",10,3,-99999,"gel",0,"Gelidium spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,3,-99999,"gn",0,"Gelidium nudifrons","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","nudifrons","red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,3,-99999,"gr",177.3,"Gelidium robustum","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","robustom","red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,3,-99999,"green",0,"Unknown Green","algae","rpc","Plantae","Chlorophyta",-99999,-99999,-99999,-99999,-99999,"green","green"
"2000","11","21",2000-11-21,"diablo",10,3,-99999,"gym",0,"Gymnogongrus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Phyllophoraceae","Gymnogongrus",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,3,-99999,"lam",0,"Laminaria farlowii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","farlowii","brown","leathery macrophyte"
"2000","11","21",2000-11-21,"diablo",10,3,-99999,"laur",0,"Laurencia spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Ceramiales","Rhodomelaceae","Laurencia",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,3,-99999,"ploc",0,"Plocamium spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Plocamiacea","Plocamium",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,3,-99999,"pri",0,"Prionitis lanceolata","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Cryptonemiales","Cryptonemiaceae","Prionitis","lanceolata","red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,3,-99999,"red",0,"Unknown Red","algae","rpc","Plantae","Rhodophyta",-99999,-99999,-99999,-99999,-99999,"red","red"
"2000","11","21",2000-11-21,"diablo",10,3,-99999,"rho",4.4,"Rhodymeniales","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Rhodymeniales",-99999,-99999,-99999,"red","red"
"2000","11","21",2000-11-21,"diablo",10,3,-99999,"stos",0,"Stephanocystis osmundacea","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Fucales","Cystoseiraceae","Cystoseira",-99999,"brown","leathery macrophyte"
"2000","11","21",2000-11-21,"diablo",10,4,-99999,"art",0,"Articulated Corralines","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Corallinales",-99999,-99999,-99999,"red","articulated calcareous"
"2000","11","21",2000-11-21,"diablo",10,4,-99999,"cho",3.8,"Chondrachanthus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Gigartinaceae","Chondracanthus",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,4,-99999,"clad",0,"Cladophora spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Cladophorales","Cladophoraceae","Cladophora",-99999,"green","filamentous"
"2000","11","21",2000-11-21,"diablo",10,4,-99999,"cod",0,"Codium spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Bryopsidales","Codiaceae","Codium",-99999,"green","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,4,-99999,"colp",0,"Colpomenia spp.","alge","rpc","Plantae","Phaeophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Colpomenia",-99999,"brown","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,4,-99999,"dic",0,"Dictyota spp.","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Dictyota",-99999,"brown","corticated foliose"
"2000","11","21",2000-11-21,"diablo",10,4,-99999,"egr",0,"Egregia menziesii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Egregia","menziesii","brown","leathery macrophyte"
"2000","11","21",2000-11-21,"diablo",10,4,-99999,"eis",119.1,"Eisenia arborea","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Eisenia","arborea","brown","leathery macrophyte"
"2000","11","21",2000-11-21,"diablo",10,4,-99999,"fau",0,"Florideophyceae","algae","rpc","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Rhodymeniaceae",-99999,-99999,"red","red"
"2000","11","21",2000-11-21,"diablo",10,4,-99999,"gel",0,"Gelidium spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,4,-99999,"gn",0,"Gelidium nudifrons","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","nudifrons","red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,4,-99999,"gr",179.8,"Gelidium robustum","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","robustom","red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,4,-99999,"green",0,"Unknown Green","algae","rpc","Plantae","Chlorophyta",-99999,-99999,-99999,-99999,-99999,"green","green"
"2000","11","21",2000-11-21,"diablo",10,4,-99999,"gym",0,"Gymnogongrus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Phyllophoraceae","Gymnogongrus",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,4,-99999,"lam",0,"Laminaria farlowii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","farlowii","brown","leathery macrophyte"
"2000","11","21",2000-11-21,"diablo",10,4,-99999,"laur",0,"Laurencia spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Ceramiales","Rhodomelaceae","Laurencia",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,4,-99999,"ploc",0,"Plocamium spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Plocamiacea","Plocamium",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,4,-99999,"pri",0,"Prionitis lanceolata","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Cryptonemiales","Cryptonemiaceae","Prionitis","lanceolata","red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,4,-99999,"red",0,"Unknown Red","algae","rpc","Plantae","Rhodophyta",-99999,-99999,-99999,-99999,-99999,"red","red"
"2000","11","21",2000-11-21,"diablo",10,4,-99999,"rho",32.9,"Rhodymeniales","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Rhodymeniales",-99999,-99999,-99999,"red","red"
"2000","11","21",2000-11-21,"diablo",10,4,-99999,"stos",0,"Stephanocystis osmundacea","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Fucales","Cystoseiraceae","Cystoseira",-99999,"brown","leathery macrophyte"
"2000","11","21",2000-11-21,"diablo",10,5,-99999,"art",0,"Articulated Corralines","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Corallinales",-99999,-99999,-99999,"red","articulated calcareous"
"2000","11","21",2000-11-21,"diablo",10,5,-99999,"cho",0,"Chondrachanthus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Gigartinaceae","Chondracanthus",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,5,-99999,"clad",0,"Cladophora spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Cladophorales","Cladophoraceae","Cladophora",-99999,"green","filamentous"
"2000","11","21",2000-11-21,"diablo",10,5,-99999,"cod",0,"Codium spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Bryopsidales","Codiaceae","Codium",-99999,"green","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,5,-99999,"colp",0,"Colpomenia spp.","alge","rpc","Plantae","Phaeophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Colpomenia",-99999,"brown","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,5,-99999,"dic",0,"Dictyota spp.","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Dictyota",-99999,"brown","corticated foliose"
"2000","11","21",2000-11-21,"diablo",10,5,-99999,"egr",0,"Egregia menziesii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Egregia","menziesii","brown","leathery macrophyte"
"2000","11","21",2000-11-21,"diablo",10,5,-99999,"eis",304.6,"Eisenia arborea","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Eisenia","arborea","brown","leathery macrophyte"
"2000","11","21",2000-11-21,"diablo",10,5,-99999,"fau",0,"Florideophyceae","algae","rpc","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Rhodymeniaceae",-99999,-99999,"red","red"
"2000","11","21",2000-11-21,"diablo",10,5,-99999,"gel",0,"Gelidium spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,5,-99999,"gn",0,"Gelidium nudifrons","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","nudifrons","red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,5,-99999,"gr",53,"Gelidium robustum","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","robustom","red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,5,-99999,"green",0,"Unknown Green","algae","rpc","Plantae","Chlorophyta",-99999,-99999,-99999,-99999,-99999,"green","green"
"2000","11","21",2000-11-21,"diablo",10,5,-99999,"gym",0,"Gymnogongrus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Phyllophoraceae","Gymnogongrus",-99999,"red","corticated macrophyte"
"2000","11","21",2000-11-21,"diablo",10,5,-99999,"lam",0,"Laminaria farlowii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","farlowii","brown","leathery macrophyte"
